n, x0, x1, s, d, y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime, condition, aqauxdata
1, 0.9901679740886749, 0.21536049016748304, 0.05, [nan], 3.550066687219932, 1.0, 0.9901679740886749, 0.21536049016748304, 3.4297391328311524,0.00030399999999985994, 0.0005570000000001407, 6.299999999992423e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
2, -0.932765661353214, 0.7955474633145914, 0.05, [nan], 3.9652176284102536, 1.0, 0.9901679740886749, 0.21536049016748304, 3.4297391328311524,0.000204000000000093, 0.0003329999999999167, 4.300000000001525e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
3, 0.9045578620091546, -0.6804250289532794, 0.05, [nan], 4.297993555518022, 1.0, 0.9901679740886749, 0.21536049016748304, 3.4297391328311524,0.00017500000000003624, 0.0002660000000000995, 4.399999999993298e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
4, 0.2244363969033607, -0.1519751826746023, 0.05, [nan], 2.7594163415677158, 1.0, 0.2244363969033607, -0.1519751826746023, 2.724312346934837,0.00020399999999987095, 0.000260000000000149, 6.899999999987472e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
5, 0.7404442722746851, 0.9988538597814891, 0.05, [nan], 4.00140990058823, 1.0, 0.2244363969033607, -0.1519751826746023, 2.724312346934837,0.0001769999999998717, 0.000260000000000149, 7.599999999996498e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
6, 0.48063982766602686, 0.4550193296255136, 0.05, [nan], 3.917918121333752, 1.0, 0.2244363969033607, -0.1519751826746023, 2.724312346934837,0.00013100000000010326, 0.0002889999999999837, 5.499999999991623e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
7, 0.6008811226110822, -0.5751478531836078, 0.05, [nan], 2.9905692764453615, 1.0, 0.2244363969033607, -0.1519751826746023, 2.724312346934837,0.00011699999999992272, 0.00018500000000010175, 4.300000000001525e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
8, 0.8764927383707386, -0.5309556253417964, 0.05, [nan], 4.058787477008916, 1.0, 0.2244363969033607, -0.1519751826746023, 2.724312346934837,0.00018300000000004424, 0.0003109999999999502, 4.500000000007276e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
9, -0.40888532747049, 0.4051460392350732, 0.05, [nan], 2.429951495699103, 1.0, -0.40888532747049, 0.4051460392350732, 2.520384262484032,0.0001609999999998557, 0.000188000000000077, 4.300000000001525e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
10, -0.9153010812127462, 0.32538668316815866, 0.05, [nan], 3.9135733601951244, 1.0, -0.40888532747049, 0.4051460392350732, 2.520384262484032,0.00016100000000007775, 0.00021800000000005149, 5.699999999997374e-05, 11:06:07  31-07-20,0.0,host broman-Aspire-V5-591G
11, -0.41888147866796765, 0.4051083188716864, 0.05, [nan], 2.6176546944139205, 1.0, 0.22443639047943914, -0.15197522669831875, 2.7243113412927067,33.436221, 0.0004429999999970846, 0.10899500000000018, 11:06:35  31-07-20,0.0,AQvalue [0.22],HYPstats {'mean': array([0.56   0.29  0.10])  'std': array([0.11  1.15  0.33])  'min': array([0.40  0.00  0.00])  'max': array([0.82  6.23  1.82])},HYPdraws [array([0.44  0.33  0.00])  array([0.52  0.00  0.03])  array([0.44  0.01  0.00])  array([0.45  0.00  0.00 ])  array([0.49  0.02  0.33])  array([0.48  0.00  0.00])  array([0.47  0.02  0.08])  array([0.70  0.03  0.01 ])  array([0.54  6.23  0.01])  array([0.75  0.00  0.20])  array([0.59  0.22  0.01])  array([0.47  0.00   0.00])  array([0.40  0.12  0.00])  array([0.56  0.00  0.00])  array([0.45  0.00  0.02])  array([0.52  0.01   0.00])  array([0.50  0.00  0.00])  array([0.54  0.03  0.02])  array([0.56  0.00  0.02])  array([0.69   0.62  0.03])  array([0.47  0.00  0.00])  array([0.52  0.01  0.00])  array([0.82  0.00  0.06])  array([0.72  0.10  0.21])  array([0.80   0.01  0.00])  array([0.67  0.01   1.82])  array([0.62  0.48  0.04])  array([0.47  0.00  0.01])],mindraws [[ 1.          0.84]; [ 0.62  1.        ]; [ 0.14  0.69]; [ 1.         -0.09]; [ 1.         -0.82]; [ 0.18 -0.35]; [-1.          0.29]; [-1.         -0.12]; [ 1.         -0.03]; [ 0.58  0.34]; [-0.62 -0.34]; [-0.41  0.40]; [ 1.          0.04]; [-0.30  0.80]; [-0.80 -0.48]; [ 0.59  -0.58]; [-0.40   0.40]; [-0.29  0.81]; [ 1.         -0.01]; [ 1.          0.81]; [ 1.          0.85]; [ 0.43   1.        ]; [ 1.          0.70]; [-0.48  0.38]; [-0.10 -0.22]; [-1.          0.54]; [-1.         -0.57]; [-0.01 -0.07]; [-1.         -0.09]; [-0.40  0.40]; [ 0.60 -0.58]; [ 0.52  1.        ]; [ 0.94    0.02]; [ 0.45 -1.        ]; [ 0.38 -0.14]; [-0.25 -0.90]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.22],kindex 9,PIatX [0.14],host broman-Aspire-V5-591G
12, -0.41185741314142094, 0.39608676263806675, 0.05, [nan], 2.4921834058516383, 1.0, 0.2244324398827972, -0.15197539783028796, 2.7242376610963905,35.20819000000001, 0.00037899999999524425, 0.10381099999999321, 11:07:05  31-07-20,0.0,AQvalue [0.21],HYPstats {'mean': array([0.57   0.06  0.28])  'std': array([0.15  0.09  0.86])  'min': array([0.34  0.00  0.00])  'max': array([0.96  0.44  4.29])},HYPdraws [array([0.52  0.19  0.85 ])  array([0.63  0.01   0.02])  array([0.41  0.03  0.02 ])  array([0.48  0.09  0.00])  array([0.56  0.01  0.08])  array([0.62  0.14  0.01])  array([0.78  0.02  0.00])  array([0.54  0.01   0.01])  array([0.86  0.44  0.00])  array([0.39  0.12  0.02 ])  array([0.63  0.04  0.03])  array([0.75  0.00  0.01])  array([0.96  0.12    4.29])  array([0.55  0.21   0.00])  array([0.34  0.03  0.00])  array([0.39  0.00  0.00])  array([0.45  0.00  0.00])  array([0.81  0.00  0.00])  array([0.56  0.02  0.00])  array([0.53  0.05  0.02])  array([0.42  0.00  0.10])  array([0.46  0.04  0.04])  array([0.69  0.06  2.04])  array([0.44  0.00  0.17])  array([0.47  0.02  0.00])  array([0.53  0.02  0.03])  array([0.62  0.08  0.00])  array([0.58   0.07  0.00 ])],mindraws [[ 0.22 -0.14]; [ 0.77 -0.09]; [-0.94 -0.66]; [ 0.27  -0.06]; [ 0.82  0.08]; [-0.45  0.10]; [ 0.22 -0.13]; [-0.40   0.40]; [-0.70 -0.42]; [-0.68  0.86]; [-0.41   0.41]; [-0.40  0.40]; [-0.39  0.40]; [-0.39   0.40]; [ 0.14 -0.14]; [ 0.06  0.54]; [-0.62 -0.26]; [-0.13 -0.20]; [-0.51 -0.10]; [-0.41  0.40]; [ 0.22 -0.15]; [ 0.12 -0.40]; [ 0.21 -0.15]; [ 0.23  0.36]; [ 0.29  0.33]; [-0.32 -0.51]; [ 0.17 -0.97]; [-0.41  0.39]; [-0.40  0.39 ]; [-0.41  0.39]; [-0.21  0.66]; [-0.27 -0.86]; [-0.21  0.22]; [-1.         -0.16]; [ 0.11  0.46]; [-0.13  0.93]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.21],kindex 9,PIatX [0.18],host broman-Aspire-V5-591G
13, -0.40995374322589456, 0.36830676334632745, 0.05, [nan], 2.6666901626516215, 1.0, -0.4105391672099885, 0.4048914695889156, 2.5442301711547235,35.332611, 0.00033600000000433283, 0.10735699999999326, 11:07:36  31-07-20,0.0,AQvalue [0.20],HYPstats {'mean': array([0.52   0.07  0.47])  'std': array([0.10  0.12  1.05])  'min': array([0.37  0.00  0.00])  'max': array([0.77  0.66  4.49])},HYPdraws [array([0.77  0.66  0.05])  array([0.44  0.04  0.00])  array([0.43  0.08  0.36])  array([0.45  0.13   0.52])  array([0.40  0.03  0.51])  array([0.43    0.02  0.00])  array([0.47  0.01  0.01 ])  array([0.63  0.27  0.48 ])  array([0.40  0.03  0.11])  array([0.54  0.04  4.49])  array([0.54  0.01  0.03])  array([0.51   0.12  1.72])  array([0.50  0.04  0.11])  array([0.50  0.05  0.07])  array([0.61  0.03  3.64])  array([0.40  0.00  0.00])  array([0.41  0.04  0.10])  array([0.74  0.08   0.05])  array([0.62  0.06  0.02 ])  array([0.59  0.01  0.19])  array([0.54  0.02  0.00])  array([0.61  0.02  0.16])  array([0.68  0.03  0.00])  array([0.37  0.01  0.04  ])  array([0.48  0.06  0.04])  array([0.42  0.04  0.39])  array([0.45  0.06  0.02])  array([0.53  0.02  0.00])],mindraws [[-0.39   0.40 ]; [-0.49    0.28]; [ 0.62  0.33]; [-0.09 -0.29]; [-0.55  1.        ]; [ 0.31 -1.        ]; [-0.17  0.24]; [ 0.23 -0.16]; [-0.72  0.91]; [-0.33  0.22]; [ 0.54   0.02]; [-0.04  0.00]; [-0.38  0.39]; [-0.59 -0.66]; [ 0.27 -0.74 ]; [-0.24  -1.        ]; [-0.07  -1.        ]; [-0.07 -0.93]; [-0.43 -0.20]; [-0.42  0.81]; [ 0.16 -0.14]; [-0.41  0.39]; [-0.42  0.39]; [-0.42  0.39]; [-0.66 -0.46]; [-0.83 -1.        ]; [ 0.07 -1.        ]; [-0.39  0.58]; [-0.99  0.56]; [ 0.06   -1.        ]; [-0.41  0.39]; [-0.46  0.25]; [-0.24  -1.        ]; [-0.07 -0.93]; [-0.66 -0.46]; [-0.82 -0.34]],DIRECTmessage b'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL',PESmin [-0.20],kindex 9,PIatX [0.18],host broman-Aspire-V5-591G
14, -0.39194749337118884, 0.4251600477800874, 0.05, [nan], 2.712259189720605, 1.0, -0.4099095282100197, 0.404821632928077, 2.5328275589657725,36.59560400000001, 0.00027399999999033753, 0.11963099999999827, 11:08:08  31-07-20,0.0,AQvalue [0.20],HYPstats {'mean': array([0.57  0.04   7.71 ])  'std': array([ 0.14   0.04  38.10])  'min': array([0.40  0.00  0.00])  'max': array([1.18e+00  1.96e-01  2.05e+02])},HYPdraws [array([0.46  0.02  1.37])  array([0.40  0.02  0.13])  array([0.64   0.01  0.00])  array([0.45  0.00  0.08])  array([0.58  0.09  0.01])  array([0.49  0.05   0.20])  array([7.54e-01  6.58e-02  2.05e+02])  array([0.51  0.06  0.05])  array([0.71  0.01  0.33])  array([0.50   0.00  0.01])  array([0.59  0.04   0.02])  array([0.55  0.00  0.12 ])  array([0.51  0.19  0.18])  array([0.42  0.03  0.09])  array([0.56  0.02  0.06 ])  array([0.68  0.03  1.48 ])  array([0.47  0.05   0.94 ])  array([0.47  0.03  0.29])  array([0.61  0.03  0.07])  array([1.18  0.09  0.90])  array([0.63  0.04  0.51])  array([0.53  0.08  2.17])  array([0.48  0.01  0.13])  array([0.61  0.00  0.01])  array([0.56  0.01  0.20])  array([0.48  0.01  0.04])  array([0.62  0.03  0.19 ])  array([0.55  0.18  0.67])],mindraws [[-0.67  0.25]; [-0.41  0.39 ]; [ 0.38 -0.86]; [-0.41   0.41]; [-0.49 -0.89 ]; [-0.39  0.42]; [-0.40  0.40]; [-0.16 -0.17]; [-0.29 -0.25]; [-0.27  0.71]; [-0.53  0.88]; [-0.40  0.40]; [ 0.24 -0.15]; [-0.22  0.36]; [ 0.68  0.70]; [-0.28  0.23]; [-0.14 -0.49]; [-0.38  0.40]; [-0.79 -0.86]; [-0.39  0.42]; [-0.70  0.73]; [-0.53  0.88]; [-0.05 -0.34 ]; [-0.05 -0.34 ]; [-0.16  0.82]; [-0.04  0.13]; [-0.40   0.39]; [-0.00 -0.40]; [ 0.27 -0.98 ]; [-0.13 -0.92]; [-0.27  0.71]; [-0.43  0.91]; [-0.40  0.37]; [-0.10 -0.10]; [ 0.56 -0.56]; [-0.08 -0.21]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.20],kindex 9,PIatX [0.18],host broman-Aspire-V5-591G
15, -0.41084422278491606, 0.6477706014446488, 0.05, [nan], 3.4884535463996205, 1.0, -0.4096971942414749, 0.3965161863615236, 2.4444889186599483,36.22865300000001, 0.00032999999999105967, 0.1213380000000086, 11:08:39  31-07-20,0.0,AQvalue [0.17],HYPstats {'mean': array([0.58  0.19  0.73])  'std': array([0.15  0.57  1.14])  'min': array([0.33  0.00  0.00 ])  'max': array([1.06  3.16  4.68])},HYPdraws [array([0.49  0.10  0.09])  array([0.76  0.02  0.22])  array([0.64  0.03  0.17])  array([0.66  0.01  0.40])  array([0.39  0.04  2.32])  array([0.48  0.08  0.22])  array([0.54  0.06  0.12])  array([0.62  0.10   0.01])  array([1.06  0.04  0.64])  array([0.33  0.01  0.27  ])  array([0.37   3.16  0.04])  array([0.58   0.05  0.08])  array([0.76  0.11  0.16])  array([0.49  0.03  0.23])  array([0.48  0.11  2.62])  array([0.53  0.07   0.11])  array([0.59  0.04  0.22])  array([0.57  0.12  0.31])  array([0.47  0.09  2.81])  array([0.52  0.05  2.35])  array([0.75  0.00  0.17])  array([0.63  0.14  0.07])  array([0.37  0.03  0.15])  array([0.64  0.29  1.76])  array([0.58  0.07  4.68])  array([0.44  0.02  0.06])  array([0.57  0.47  0.02])  array([0.82  0.08  0.00 ])],mindraws [[ 0.51   0.19]; [-0.47  1.        ]; [-0.02  0.65]; [-0.41 -0.53]; [-0.78  0.68]; [-0.20 -0.10 ]; [-0.35 -0.23]; [-0.09 -0.37]; [-0.41 -1.        ]; [-0.58   0.66]; [-1.          1.        ]; [-0.25 -1.        ]; [-0.41  0.46]; [-0.26  0.49 ]; [ 0.42 -0.87]; [-0.19 -0.49]; [-0.41 -0.53]; [ 0.06  1.        ]; [ 0.60  1.        ]; [ 0.40  0.72]; [ 0.77 -1.        ]; [ 0.67  -0.16]; [-0.78 -1.        ]; [ 0.28 -0.13]; [ 0.35 -0.39]; [ 0.48 -1.        ]; [-0.46 -1.        ]; [-0.46  0.42]; [-0.40  0.27 ]; [-0.48 -0.04]; [-0.21 -0.52]; [ 0.81  0.74]; [-0.61  1.        ]; [ 0.20 -0.16]; [ 0.57  0.61]; [-0.74 -0.46]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.17],kindex 9,PIatX [0.16],host broman-Aspire-V5-591G
16, -0.45859896695734426, 0.39815048169739126, 0.05, [nan], 3.300540591448877, 1.0, -0.40875889435778284, 0.40490253412172306, 2.515113819492915,35.87690699999999, 0.0003120000000080836, 0.12375000000000114, 11:09:11  31-07-20,0.0,AQvalue [0.15],HYPstats {'mean': array([0.58  0.10  0.12])  'std': array([0.11  0.21  0.09])  'min': array([0.32  0.00  0.00])  'max': array([0.84  1.20  0.35])},HYPdraws [array([0.83  0.11  0.25])  array([0.68  0.10  0.04])  array([0.63  0.04  0.11])  array([0.49   0.00  0.23])  array([0.48   0.14  0.06 ])  array([0.50  0.03  0.16])  array([0.65  0.01  0.08])  array([0.61  0.14  0.11])  array([0.54  0.01  0.07])  array([0.60  0.00  0.07])  array([0.46   0.02  0.06])  array([0.64  0.21  0.04])  array([0.57  1.20  0.03])  array([0.54   0.03  0.17])  array([0.47  0.01  0.05])  array([0.53  0.01  0.10])  array([0.76  0.03  0.25])  array([0.66  0.01  0.00])  array([0.51  0.04  0.03  ])  array([0.32  0.04  0.03])  array([0.63  0.04  0.11])  array([0.53  0.04  0.27])  array([0.42   0.04  0.02])  array([0.52  0.09  0.00])  array([0.57  0.06  0.35])  array([0.57  0.07  0.19])  array([0.84  0.07  0.33])  array([0.60  0.17  0.11])],mindraws [[ 0.97  0.99]; [ 0.26 -0.13]; [ 1.          1.        ]; [-0.03  0.16]; [-0.84 -0.01]; [-0.34  0.06]; [-0.15 -1.        ]; [-0.44 -0.36]; [-0.75 -0.91]; [-0.71  1.        ]; [ 1.         -0.90]; [-0.03 -1.        ]; [ 0.20 -0.48]; [-0.42  0.39]; [-0.14 -0.53]; [-0.09 -1.        ]; [-0.21  0.36]; [-0.69  1.        ]; [ 0.81 -0.16]; [ 0.86 -0.01]; [ 0.49    0.02]; [-0.72  -0.23 ]; [ 0.59 -0.19]; [-0.13  1.        ]; [-0.36   0.41 ]; [ 0.81 -0.85  ]; [-0.03 -0.09]; [ 0.72 -1.        ]; [-0.23 -0.17]; [-0.05 -0.25]; [-0.39  0.41]; [ 0.86 -0.01]; [ 0.76  0.47]; [ 0.90 -0.26]; [-0.78 -0.13]; [-0.32 -1.        ]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.15],kindex 9,PIatX [0.15],host broman-Aspire-V5-591G
17, -0.3683438678900552, 0.3278418271135503, 0.05, [nan], 3.1889570492891974, 1.0, 0.22442188795720805, -0.15197591403045904, 2.7240396706171994,35.194699000000014, 0.0002729999999928623, 0.12398300000000972, 11:09:42  31-07-20,0.0,AQvalue [0.16],HYPstats {'mean': array([0.54  0.04  0.14])  'std': array([0.12  0.02   0.10])  'min': array([0.33  0.01  0.00])  'max': array([0.88  0.14  0.43])},HYPdraws [array([0.73  0.02  0.18 ])  array([0.33  0.02  0.11])  array([0.73  0.08  0.17])  array([0.49  0.03  0.02])  array([0.49  0.02   0.02])  array([0.55  0.04  0.43])  array([0.64  0.09  0.23])  array([0.47  0.02  0.07])  array([0.63  0.03  0.02])  array([0.51  0.01  0.07])  array([0.42  0.03   0.02])  array([0.67  0.01  0.10])  array([0.88  0.02  0.13])  array([0.36  0.06  0.16])  array([0.59  0.02  0.10])  array([0.53  0.03  0.01 ])  array([0.52  0.14  0.40])  array([0.44  0.06   0.28])  array([0.48  0.07  0.16])  array([0.52  0.06   0.04])  array([0.62  0.02  0.22])  array([0.59  0.08  0.00])  array([0.54  0.03  0.10])  array([0.42  0.02  0.21])  array([0.35  0.08  0.18])  array([0.55  0.01  0.06])  array([0.59  0.05  0.20])  array([0.36  0.05   0.14 ])],mindraws [[-0.80   0.94]; [ 0.93  0.68]; [ 0.54  0.27]; [ 0.67  0.90 ]; [-0.42 -0.02]; [-0.80   0.94]; [ 0.67 -0.25]; [-0.70  0.30]; [-0.39  0.38]; [-0.04  0.09]; [-0.29  0.63]; [ 0.24 -0.16]; [ 0.22 -0.32]; [-0.09  -0.67]; [ 0.67 -0.57]; [ 0.09  0.85]; [ 0.35  0.69]; [-0.41  0.10]; [-0.41  0.41 ]; [ 0.63  -0.56]; [ 0.56 -0.56]; [-0.31  0.82]; [ 0.14  0.97]; [ 0.29 -0.49]; [ 0.64 -0.60]; [ 0.22  -0.17]; [-0.43   -0.36]; [ 0.56 -0.60 ]; [-0.49 -0.60]; [ 0.27 -0.70]; [ 0.25  0.03]; [ 0.54  0.27]; [ 0.87 -0.92 ]; [-0.34  0.32]; [-0.07 -0.40]; [ 0.20 -0.14]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.16],kindex 9,PIatX [0.12],host broman-Aspire-V5-591G
18, 0.19130479794775374, -0.15772422879861533, 0.05, [nan], 2.151520079129115, 1.0, 0.19127580726815543, -0.15772023540657407, 2.2147393036097123,35.060798000000005, 0.00041499999997540726, 0.11683900000002723, 11:10:12  31-07-20,0.0,AQvalue [0.13],HYPstats {'mean': array([0.54   0.04  0.11])  'std': array([0.11  0.04  0.09])  'min': array([0.30  0.00  0.00])  'max': array([0.75  0.23  0.40])},HYPdraws [array([0.42  0.02  0.01])  array([0.75  0.05   0.16])  array([0.57  0.05  0.16])  array([0.42  0.04  0.04])  array([0.51  0.01  0.03])  array([0.51  0.02  0.16])  array([0.65  0.08  0.14])  array([0.74  0.04  0.00])  array([0.57  0.07  0.13])  array([0.34  0.06  0.22])  array([0.70  0.00  0.00])  array([0.58  0.06  0.02])  array([0.63   0.00  0.00])  array([0.49  0.04  0.30])  array([0.66  0.03  0.18])  array([0.49  0.03  0.07 ])  array([0.50  0.00  0.00])  array([0.55  0.01  0.40])  array([0.47  0.01  0.02])  array([0.48  0.01  0.03])  array([0.41  0.04   0.07])  array([0.58  0.05  0.08])  array([0.54  0.03    0.19 ])  array([0.65  0.01  0.18])  array([0.35  0.12  0.19])  array([0.30  0.23  0.04])  array([0.74  0.05  0.04])  array([0.50  0.03  0.11])],mindraws [[-0.02 -0.53]; [-0.13  0.20]; [ 0.91  0.97]; [ 0.29  0.49]; [-0.52 -0.79]; [-0.52 -0.19]; [ 0.18   0.25]; [ 0.82  0.77]; [-0.40  0.41 ]; [-0.33  0.50]; [-0.64 -0.20]; [-0.85  0.47]; [ 0.00 -0.82]; [-0.25  0.34]; [-0.66 -0.46]; [-0.94 -0.37]; [-0.41  0.41]; [ 0.11  0.71]; [-0.44  0.99]; [ 0.36 -0.02 ]; [ 0.21 -0.15]; [ 0.22 -0.16]; [-0.66 -0.46]; [ 0.09     0.39]; [-0.44  0.82]; [-0.06  0.88]; [-0.39  0.41]; [-0.87  0.98]; [ 0.20 -0.14]; [ 0.95   0.73 ]; [-0.28  0.51]; [-0.20 -0.23]; [ 0.82  0.77]; [ 0.59 -0.56]; [ 0.82  0.77]; [ 0.60  0.09 ]],DIRECTmessage b'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL',PESmin [-0.13],kindex 9,PIatX [0.09],host broman-Aspire-V5-591G
19, 0.1782002979832405, -0.10709035610331989, 0.05, [nan], 3.1247965197633856, 1.0, 0.19168280267580565, -0.16015441313095383, 2.1337401835646945,33.320695, 0.00035699999995131293, 0.11687900000003992, 11:10:41  31-07-20,0.0,AQvalue [0.18],HYPstats {'mean': array([0.61  0.04  0.16])  'std': array([0.11  0.02  0.14 ])  'min': array([0.39  0.00  0.00 ])  'max': array([0.85  0.12  0.48 ])},HYPdraws [array([0.58  0.02  0.48 ])  array([0.75  0.05  0.44])  array([0.68  0.04  0.03])  array([0.44  0.03  0.06])  array([0.48  0.07  0.13])  array([0.84  0.05   0.43])  array([0.68  0.06  0.26])  array([0.66  0.06  0.41 ])  array([0.60  0.02  0.10])  array([0.61   0.02  0.01])  array([0.69  0.12  0.04  ])  array([0.57  0.10  0.11])  array([0.61  0.05  0.16])  array([0.55   0.03  0.11])  array([0.53  0.03  0.03])  array([0.85  0.03   0.44])  array([0.63  0.03  0.20])  array([0.50  0.02  0.07])  array([0.39  0.03  0.02])  array([0.47  0.10  0.25])  array([0.60  0.04  0.07])  array([0.49  0.00  0.19])  array([0.63  0.02  0.06])  array([0.78  0.04  0.07])  array([0.53  0.05  0.05])  array([0.72  0.04  0.18])  array([0.52  0.00  0.00 ])  array([0.72   0.00  0.06])],mindraws [[-0.31  0.95]; [ 0.59 -0.61]; [-0.11 -0.26]; [-0.89 -0.48]; [-0.13  0.86]; [ 0.32 -0.08]; [-0.01 -0.99]; [ 0.10 -0.80]; [ 0.18 -0.12]; [ 0.17 -0.15]; [ 0.03 -0.57]; [ 0.59 -0.40]; [-0.33 -0.11]; [-0.01 -0.55]; [ 0.59 -0.36]; [ 0.17 -0.14]; [ 0.18 -0.15]; [-0.17 -0.09]; [ 0.94 -0.83]; [-0.79  0.65]; [ 0.02  0.07]; [-0.97 -0.78]; [ 0.95  0.73]; [ 0.10 -0.80]; [ 0.19  -0.11]; [-0.44 -0.19]; [ 0.56 -0.63]; [-0.59  0.47]; [ 0.16  0.38]; [-0.02 -0.63 ]; [-0.10 -0.17]; [ 0.03 -0.57]; [-0.80 -0.21   ]; [-0.88  0.90]; [ 0.41 -0.94]; [ 0.80  0.30]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.18],kindex 9,PIatX [0.18],host broman-Aspire-V5-591G
20, 0.20135869305470236, -0.34865730365992575, 0.05, [nan], 2.6368033448926136, 1.0, 0.19195219843289954, -0.15778566095817348, 2.210562991859268,34.841361000000006, 0.0005219999999894753, 0.12205800000003819, 11:11:11  31-07-20,0.0,AQvalue [0.14],HYPstats {'mean': array([0.59  0.03  0.09])  'std': array([0.16  0.02  0.10])  'min': array([0.42  0.00  0.00])  'max': array([1.12    0.08  0.50])},HYPdraws [array([0.53  0.03  0.04 ])  array([0.52  0.02  0.00])  array([0.90  0.06  0.02])  array([0.48  0.08  0.03])  array([0.72  0.01  0.00])  array([1.12    0.05  0.32])  array([0.44  0.00  0.03])  array([0.59   0.04  0.09])  array([0.42  0.02  0.10])  array([0.47  0.04  0.02])  array([0.47  0.01  0.01])  array([0.49  0.00  0.11 ])  array([0.45  0.07  0.17])  array([0.49  0.06  0.01])  array([0.55   0.06  0.12])  array([0.58  0.01  0.10])  array([0.50    0.02  0.01 ])  array([0.95  0.04   0.16])  array([0.56  0.03  0.01])  array([0.44  0.03   0.15])  array([0.65  0.00  0.00])  array([0.59   0.02  0.16])  array([0.57  0.04  0.04])  array([0.55  0.06  0.04])  array([0.55  0.01  0.15])  array([0.51  0.02  0.04])  array([0.61  0.01  0.50])  array([0.69  0.03  0.05])],mindraws [[ 0.69 -0.25]; [-0.76   0.43]; [ 0.43 -0.43]; [-0.68  0.96]; [ 0.25  0.96]; [ 0.37  0.79]; [ 0.15 -0.83]; [-0.26 -0.25]; [ 0.57 -0.59]; [ 0.19 -0.16]; [ 0.18 -0.16]; [ 0.15 -0.83]; [ 0.21 -0.34]; [-0.25  -0.14]; [ 0.19 -0.15]; [-0.66  0.91]; [-0.44 -0.03]; [ 0.16 -0.81]; [ 0.84 -0.47]; [ 0.19 -0.14]; [-0.21   0.98]; [-0.96  0.09]; [-0.57  0.93]; [-0.53  0.83]; [ 0.58 -0.55]; [ 0.73 -0.02]; [ 0.73 -0.02]; [-0.81   0.07]; [ 0.86  0.93]; [ 0.55 -0.59 ]; [ 0.64 -0.59]; [ 0.21 -0.34]; [ 0.35  0.79]; [-0.38  0.39]; [ 0.56  0.98]; [-0.40  0.38  ]],DIRECTmessage b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',PESmin [-0.14],kindex 9,PIatX [0.07],host broman-Aspire-V5-591G
