Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8
1.0	5.079775961601892	-0.9974199607321819	-0.5318535935268003	-0.6520928697718771	-0.3377386844535135	-0.9901052176485519	-0.794027127822861	0.018599658803465147	-0.9858759400034887
2.0	5.000408432428503	-0.5810459174404754	0.6643836677971324	-0.9907838680552252	0.829079214710613	0.14951276837237626	0.9839423176854944	-0.3465543473149264	-0.4149472514338919
3.0	5.323667294900684	0.08469025823926946	-0.9209503762860722	0.43589278861208647	-0.9315882965215105	0.27666640092253325	0.8769742208187503	0.2871636167633478	0.29450008475875866
4.0	4.911776137638016	-0.41535009589141114	-0.7245761213708619	0.8248099212531899	0.12450203118739744	0.8245809670010744	0.07146668667376788	0.4181796553135091	-0.22979221974106578
5.0	4.884249365243258	-0.34674139712164886	0.07761988497464967	-0.8312834685834625	0.19781187291809044	-0.17822088552886384	-0.3401113264056037	-0.09166896223318988	0.9147382117049174
6.0	4.911797609469251	-0.06819207996553778	-0.3133410152059337	0.1985993398180832	-0.9856598416213556	0.5426608865449671	0.5573393365612767	0.6740711673372426	-0.6074302732573342
7.0	4.9922845867149075	-0.2917309672097683	-0.5252753589285335	-0.3162847699344429	0.3845718201013437	0.5806448122554333	0.6882872583333408	-0.6768759229711643	0.22671435367152548
8.0	5.0289867883046835	-0.9070650679523835	0.562008892949831	-0.19496798471374088	-0.8648641631434422	-0.35778189143061057	-0.6815125550857284	-0.157603525109542	-0.44100795766260137
9.0	5.137392618752909	-0.09820424739155253	0.7635681613626231	0.46865706669247653	0.46137855211572276	0.8636960327943974	-0.5462768800290327	-0.6966456957617022	0.18948769254743514
10.0	5.105333743162633	-0.422750159552848	0.2816873275190275	0.9771955173694762	0.9271310579054897	0.510946529598342	0.942634052820831	-0.21243523345267046	-0.31838143002862673
11.0	5.127755813773426	-0.33149158915159216	-0.3458312913015307	0.8066752214907482	0.4452493973571263	0.9034211844023181	-0.4760966438070737	0.5391483810405404	-0.2849584777493439
12.0	5.190408477288657	-0.20291636514260558	-0.46284608062372	-0.33467514142984744	0.886446345730084	0.6743105912099838	0.8509212449541979	-0.6070580982239338	0.27657970156772005
13.0	4.7845318850711696	0.01919976438834481	-0.7439196656790248	0.6352227842641112	-0.05493621391757042	0.4946654194168083	0.0598754723174415	0.16429058166606114	-0.11915680491602676
14.0	4.755179513778479	-0.08864254755709014	-0.7447034044510689	0.6818747601004626	-0.014769588167529978	0.5746191748435633	0.0699258172305835	0.22425532571160417	-0.1471476042206749
15.0	4.9834745727763226	-0.12054760968746049	-0.8595545039646338	0.6799373252139811	-0.023427811689391776	0.5744396558721006	0.13111132341777798	0.14505966300814788	-0.27039108390464617
16.0	4.839836691882514	-0.04658630819222791	-0.6968937396113534	0.6701866310076617	-0.021692327662608025	0.5533685312314474	0.04158089440332485	0.2409406168376542	-0.0888987879172134
17.0	4.714116337029251	-0.04068941250003944	-0.7430001322114966	0.6613464825951711	-0.0326814052931584	0.5392805412633132	0.06516471755347432	0.1988750124264233	-0.13292305509151356
18.0	4.82434302314393	-0.05113140208211018	-0.768376177609448	0.6645121820876551	-0.056327012244798816	0.5364723684284443	0.10968884044895982	0.1939609664233648	-0.12876784352055023
