Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8
1.0	4.8140192800922135	-0.5728566128119168	-0.5009422119200093	0.16681091302644058	0.4494521800191966	0.11489430344703355	0.47223415522748025	0.05144478500024552	0.23819617237739132
2.0	4.840297244435074	-0.029388264789239393	0.11374162315097247	0.7910018869713578	0.012669044089242076	0.27408898353880895	-0.9708158095389086	0.4994405259374066	-0.0600797295522566
3.0	5.142932979792205	-0.8907152740702091	-0.5140320316640814	0.9467516178502291	0.06723978237691042	0.1039448895248758	-0.7977374412310103	0.15164082772373444	-0.4418930803895387
4.0	5.004879091913223	0.26543095851706244	0.43780778835712386	0.23888819151980245	0.13637110041087608	0.9956102430869664	0.6853455547792315	-0.4320557025299594	0.8033279577202994
5.0	4.652521120192128	-0.6141195054035682	0.141700426132366	-0.355754384211334	-0.0012945292855350843	0.9316096008952819	-0.3231419125523731	-0.40755205830036423	-0.5519615240774596
6.0	5.186949648835173	0.0936055335521353	-0.9615399975365277	0.4823345972943356	-0.1459773366663557	-0.23582013857713235	0.7610558946544201	-0.8925536741356368	-0.8348177825776446
7.0	5.103997582381553	-0.2957639562336083	0.27608480661336654	0.7135418107897669	0.15840191367517464	-0.8485784656594759	0.6078589328072006	0.7842931913160698	-0.29870642411670323
8.0	5.055530400863973	0.03785896139855316	-0.5069329043915523	-0.12283583989822588	-0.042431251817149684	0.3139032417880927	0.8885481968972953	-0.36193460145016343	-0.6710630350649869
9.0	4.915725876582218	0.9549128998079863	0.786806458852104	0.2059138590939844	-0.978295230293295	0.2969979231917952	0.6108671549850946	0.08400836836150916	-0.0539351477450114
10.0	4.895356317780177	0.03293736280015991	-0.24583394427226524	-0.8112558268640864	-0.10559528193312873	0.7617569485659419	-0.7039517424338348	0.4493615422219299	-0.23137513475873472
11.0	4.926110526567803	-0.5311786546378142	0.09841409697595557	-0.41434617906115584	-0.003586972866441834	0.9067622645211172	-0.3779788052136706	-0.2821884211251735	-0.4848946032741912
12.0	4.923647412656456	-0.9088268628508518	0.3171625565208081	-0.1774605392489888	-0.41649247844655757	0.8051331766179767	-0.25957382491140096	-0.6268558963349453	-0.5459107697765919
13.0	4.6876420981198965	-0.6221890300857061	0.14680785096407892	-0.3515256199009494	-0.0029999230488324275	0.9334754867592817	-0.3197129842346561	-0.4173757092249189	-0.5557067980604512
14.0	4.675608307509395	0.08449901563806961	0.10436429112012346	0.4263749055122785	0.17802955480789517	0.3756284804739558	-0.8266459415773912	0.24517379273206696	-0.3508298956109135
15.0	4.544186534739649	-0.4122101280334902	-0.34610947523584157	0.29173923957271075	0.44205029216914293	0.23563053669796297	0.4242134032332272	0.5465451376673978	0.213049264877198
16.0	4.749795320207577	-0.42324632186417727	0.08295384430929986	0.5330536881573207	0.22062096473546966	0.05247158217229279	0.47170151228643326	0.5671027648322354	0.2601702409803358
17.0	4.762490837448361	0.11828341972269897	0.10796634287722043	0.45969245367224204	0.17219913180509883	0.41305616754929386	-0.806634526369956	0.28210553027559054	-0.397196409902647
18.0	4.559430981145317	-0.4157066939675507	-0.311219700877729	0.31074649326585135	0.42290048833393185	0.21773677727008237	0.42897420006367587	0.5404304971817542	0.21740660465492226
19.0	4.622773847907943	-0.43669501766151714	-0.3660372097060125	0.2748460025214442	0.44134980977802135	0.2159542124320463	0.4322435739607394	0.4718480543964527	0.2176733993124681
20.0	4.827717908286144	-0.3960071476153516	-0.3363875701401199	0.30476598753579076	0.4456578547048591	0.2706401519389622	0.4464036904040037	0.6217108730651817	0.2487786052577592
21.0	4.530603618424661	0.0075208353985803285	0.0632807292179734	0.4391523393833707	0.2304626810138779	0.3256312132379891	-0.8201289884792123	0.2228798418817533	-0.36100350129983777
22.0	4.4884053457733595	-0.4096620918970623	-0.3361396934415598	0.2939564215260875	0.43666626869873504	0.21279332439098778	0.39477811080398034	0.5276902876311097	0.1720764675226887
23.0	4.6844130815267375	-0.45622931640206305	-0.33213616038954585	0.28576423205233475	0.4319332258106949	0.21755219009262028	0.4073762245410282	0.5449171019760559	0.14325670789151548
24.0	4.480898790790501	-0.578091295855186	0.22680080655337764	-0.015655241424489836	0.45145358758940685	0.004562789086593951	0.296077195543846	0.7303751200365541	0.37572804599126597
25.0	4.521504927157042	-0.5571212701712632	0.2046485992470281	0.029468639948353244	0.4352865978425545	0.007886988775985787	0.305290132646863	0.7059455361154201	0.3641207515142323
26.0	4.520441539928249	-0.36016087496527266	-0.3396133585545628	0.30261176964500314	0.4418200454482571	0.20711737820770307	0.37777744298114035	0.5120923612089514	0.19641971812726255
27.0	4.635465431373293	-0.5701999273307874	0.22698091558570233	-0.010804082273897732	0.4478055503561315	-0.06506581269289707	0.29100087721541285	0.7337361870044853	0.36506054188839693
28.0	4.646526497856388	-0.5825701222721009	0.22378615123716827	-0.014235212617250106	0.45268376886931894	0.06855179964516205	0.301895201523033	0.7241236816304426	0.38396890092554936
29.0	4.363252194751802	-0.3887115581712202	-0.3568896664144123	0.32819733424111425	0.4273383653050775	0.22158262201688167	0.4087715148003728	0.5142261437170723	0.17716744275064714
30.0	4.882071495924154	-0.7438264251299913	0.29554637221979063	0.24078544380829459	0.9161105714213804	0.218146352300165	0.0716553620419722	0.5707694507759702	0.24325508088092795
31.0	4.701999788714073	-0.02035956014601459	0.06802224705197193	0.3895325971044669	0.22650918584254712	0.2863156346272592	-0.8487011322921093	0.17688808179131138	-0.295806137146018
32.0	4.84036532407889	0.06065970527082702	-0.539240632438014	0.31716195815696147	0.2945280600064604	0.20681299751898063	-0.8406784351958874	0.353308558479697	-0.42227412970204786
33.0	4.775040485631485	0.10823668803262088	0.18930083838269884	0.22943299359390745	-0.1840407703232425	0.07180837515105787	-0.7320158663425766	0.3333526483053104	-0.6986242692356861
34.0	4.567139851255969	-0.6436560977392569	0.34355119017750235	0.24851730927607707	0.20525683685165852	0.3644678850124419	0.6222917122775395	0.5527293330786571	0.23379549519008025
35.0	4.349134655008986	-0.37126343956062724	-0.3735346234941413	0.3384475113963221	0.41130935791294776	0.21334565032984132	0.4300233717027657	0.5126592143937713	0.15991109905846965
36.0	4.794700272893315	-0.6402310643218065	0.3929429850776984	0.24034673311351362	0.1929273601974238	0.3900016682391723	0.6884674803451599	0.6461485279324551	0.2798745784689494
37.0	4.74829518940251	-0.03821089650074519	0.025360919566354584	0.496201920629832	0.27774315454659815	0.3138487530068671	-0.7925370965739109	0.24330495380081776	-0.4199259800422083
38.0	4.953281134158588	-0.10944762185299055	-0.8515866001581154	0.510133392837732	0.3738208986737193	0.2871838154469189	0.5554872670416209	0.2827180596246162	0.0028958068021128756
39.0	4.622569463062144	-0.4448306268720785	-0.192873886525172	0.5969331083974672	0.07148590579801684	0.17006848135490493	0.8831070140721471	0.41526708638355636	0.03008680276177378
40.0	4.35170370494722	0.043194686196241526	0.042413879080477786	0.35732864923001423	0.2474308346762236	0.3408617511603433	-0.7979295847780371	0.19414066101730082	-0.41194961739961505
41.0	4.840093310673031	0.14289538353744172	-0.03421927102905228	0.7173478402870705	0.10994744561161741	0.16377105103875964	0.6982212783234436	0.4660066862057056	0.00687400513204152
42.0	3.9565788259678274	0.029689243567133334	0.027351379693379464	0.3656338522330724	0.220214718313028	0.355536139325141	-0.7771904014265597	0.17857322999717762	-0.40468226582704775
43.0	4.633212050036614	0.36409153782067327	-0.17185799844905603	0.3894898170872074	0.07891425159912946	0.6294437150766818	-0.6803581398565337	0.2486358462909548	-0.22387175459794606
44.0	4.992777498076582	0.6323031726033734	-0.2710863729996722	0.2647930147814497	-0.05778599999368317	0.9916204922928065	-0.9633444030949048	0.1008695060307081	-0.21809207672274278
45.0	4.8159753964143714	-0.06280712994328508	-0.46600114362504597	0.41113588708226323	0.5796805836560723	-0.0961725675315468	0.7349835031824326	0.5433621615716318	0.2392486175642643
46.0	4.960928817280135	-0.5104082776632515	-0.6479390351057464	0.39728926132380904	0.547656900440705	0.6679768127583154	0.6255221747042727	0.5281924001739067	0.03378075443028461
47.0	4.8572328985609	-0.28092366683922987	0.3307321500661504	0.2643028820393505	0.5928385812412902	0.15207300490279385	0.34998255339295636	0.8630134678233641	0.3745457747201404
48.0	4.835002051145037	-0.6414877213113486	0.08474578731908156	0.46600043764567944	-0.11997438144911543	0.3056178046253424	0.41224548602297695	0.24316716979001374	0.18192943804900064
49.0	4.428098563288376	-0.14745559216437942	-0.25672989481042574	0.43836246901072284	0.3336644847330956	0.2273728419023795	0.18370276177429257	0.2071878886498013	0.2612370029586226
50.0	4.59577524294274	0.021687810707154087	-0.059295133373890696	0.18864337084905203	-0.08537168548451612	0.7424530927675759	-0.3676719997632678	0.1349390206155705	-0.09510249213159816
51.0	4.9629187372326	-0.724943292409471	0.10155052990226832	0.3669562482370603	0.2810382530253215	0.12994444688313633	0.43564234344619823	0.6341966871295446	0.5342661782023292
52.0	4.5499325980783425	0.027754771456543814	-0.3913674156676956	0.5643737257518322	0.2908588233429752	0.23586856662634337	0.13139033430337155	-0.08850510771754672	0.15058037175370176
53.0	4.811281435643096	-0.3681202236847514	-0.41169179618101803	0.6878150688168727	-0.24439363974160955	0.41259459670175924	0.8993281453902304	0.32895697531521106	-0.17770654327102697
54.0	5.024135898210329	-0.08330166696589636	-0.5164729123387402	0.7420597094695396	0.32178586247371554	0.13958550876775	0.48911575017182507	-0.46000512840926144	-0.042364205996716864
55.0	4.900840916420105	0.3891904980912406	-0.26857348033050776	0.3249711330102276	-0.10442994351240253	0.6528391657094201	-0.5420210229276632	0.6546602489314888	-0.17712733248493095
56.0	4.605681091919593	0.1485480253951692	-0.23940732405511267	0.4831628379466302	0.3269766018217988	0.06066260613970664	-0.5738900351570198	0.036307275199025435	-0.22824440830464243
57.0	4.549196258362219	-0.5095446533523575	-0.28594526599104353	0.4092775445752572	0.6170576686154934	-0.17593831921171543	0.40448830434456684	0.5936775468952089	-0.045166381277515155
58.0	4.713153534610731	0.3770267093177966	-0.47494332918924886	0.24527686396366977	0.21212922290824543	0.809686743160307	-0.6634579498068722	0.21239888233834248	0.1388965497809247
59.0	4.781712761463766	0.10035161698348594	-0.22618474915734832	0.6862482436404505	0.1556119941757086	-0.16644307510716638	-0.6664641529410482	-0.25459472337245304	0.02121514059245211
60.0	3.712221702995623	0.013254132868840474	-0.018369198087300642	0.405407582095763	0.008409557032516446	-0.16395532658538015	0.16418657786247115	0.3224708306902808	-0.0215274419223197
61.0	4.859539577721384	0.13543702073514186	-0.6339646374629346	0.6369853602066158	0.5158001223089319	-0.13547998641423908	-0.07681024942607007	-0.004880530728623045	0.26121918513379105
62.0	4.950950284274198	-0.47575384317657154	-0.06982232942710609	0.2891812215670222	0.5506041168682307	-0.3130778493138373	0.23198018153280042	0.8237869994863798	0.15144700419966495
63.0	4.561893639928985	0.16149184491815816	0.33740018904697977	0.2873830690983985	-0.02992357277553248	-0.07182825144676186	-0.10462717653776754	0.14834569491553684	0.18935217251537684
64.0	4.7880614604574	0.5990910175190787	-0.2363225154773434	0.48816578114695197	0.024722401313918452	0.4999980145833016	-0.7371544650834123	-0.006395178551340974	-0.3045213254326269
65.0	4.7637919607920125	-0.14013126115250474	-0.03503351853646275	0.6731044972639104	0.35230881265161473	0.28939617005770724	-0.03491985640373896	0.05791531427278018	0.2573291010945007
66.0	4.829361458195762	-0.584442049600113	0.44926425143862825	-0.09443852353753823	0.0778063881582498	0.28408321192578434	0.45171735791062106	0.5640858654690053	0.36461074386418124
67.0	4.503251594566069	-0.6368777979627653	0.2220210326838612	-0.08262823607158665	0.37797747493477885	0.4152751310560592	0.5779745873076445	0.39380166818702045	0.08201996015268986
68.0	4.501850513459549	0.3035626045112536	-0.15303585860941182	0.3415318189874035	0.3810014042364753	-0.2709373280729306	0.029459020656831036	0.2624769208648572	0.00793614944165677
69.0	4.828326840865964	-0.04536034746076889	-0.25917436820179507	0.47988997376103826	-0.11703687083485281	-0.3594852198180407	-0.13103027254560118	0.46237259596531155	-0.35584891181011513
70.0	4.270899556028957	0.02085898360082661	0.17096791555738333	0.3296741047787226	-0.017786567878618875	-0.29689013416456245	-0.022286957727644996	0.06069639117722514	0.15492763030646195
71.0	4.612257586069393	0.36372001622034134	-0.21141916206327882	0.7495890499526054	0.3420613037386828	-0.16673471359048286	-0.1385975068123606	0.09324238066449309	0.09074341433777056
72.0	4.787106752354974	0.25758489690575703	0.11605415192487367	-0.09139258319354515	-0.3781229816008127	0.6424859332877695	-0.18687614255644114	0.3306539962668529	0.11473593367797941
73.0	4.666285917709242	-0.3495200735764159	-0.40523495137648635	0.29892376865168413	-0.0795968436320762	0.21628799838944168	0.27805111262064064	0.5418501933762212	0.35951324921028704
74.0	4.863734632496423	0.07498500484035153	0.04747911077678868	0.28912636008190096	0.29907744138660264	0.5549313135547715	-0.5339006810062572	0.11192103472002524	-0.3656349280076887
75.0	4.247961764867675	-0.24364119128167117	-0.39122507160735576	-0.021918988962799535	0.18063805081149553	0.02047742033779021	0.0831976015617717	0.24678787901717136	0.3335553863385974
76.0	4.556553182483186	-0.41646398476173485	-0.41294416007637347	-0.0351990119452974	0.4684996000410928	-0.12314637301399722	-0.01925820490033825	0.1099921486160158	0.42829940108529474
77.0	4.753376873633592	-0.1000773184948871	0.6629061889904875	0.2871996026493726	0.00019606195093357925	-0.060533879703396076	-0.19952406410930168	0.33492728698776486	0.059064408858950035
78.0	4.966831624649133	0.28723154077023483	-0.2920069675803407	0.5908025412276667	0.3514837079736308	-0.1229278453066136	0.11180821848970468	0.27354994859804327	0.29307112628297927
79.0	4.600581401727233	0.15371080172849338	-0.29560302196965815	0.767443087617403	0.18849937179371512	-0.35649621364698203	-0.2926892803166148	0.36326089472443845	-0.14099134504402921
80.0	5.148157531337085	-0.5232411029897377	0.46554821369140287	0.3148713593523671	0.7056571977825545	0.42239388147711665	0.8068258672530983	0.48175215785595804	0.10435913661353702
81.0	4.590344633908614	0.35140542925184115	-0.23098900424715985	0.4427974991739363	0.507256086047922	0.01587899915175206	-0.7807229453533095	-0.13825971011868	-0.3575098722911134
82.0	4.5920706471348	-0.10529380054671922	-0.22799763103172532	0.3280550729440763	-0.2821312541380112	-0.43893191471314874	0.3957988865949622	0.23796928332964962	-0.3931368885807367
83.0	4.547579355227876	0.22086144256159446	0.003980286367962105	0.7399194122462498	0.5290582851708012	-0.3722129564240233	0.01392717377940933	0.3138015859684029	0.096899180998264
84.0	4.769619536422506	0.38783564458039543	-0.08640184303450682	0.3803513891273391	0.6533016267872291	-0.07808551524809904	-0.761613638699733	-0.21103487338101123	-0.7312013316834332
85.0	4.117703038171516	-0.14176492844331312	-0.5875895583544992	0.17610434177034096	-0.11723120395277808	-0.19489741262947824	0.22077191779639227	0.38355691626113697	0.04445781971305074
86.0	4.627339087685719	0.36143976426503843	0.2937243571315409	0.2622928784546543	0.11793929770877609	-0.14420034944328552	-0.28659873992989393	0.1895069363300268	0.18441617267034838
87.0	4.584844653507524	-0.006263843593183882	0.24425240441568108	0.43950620564019727	-0.05028105192344201	-0.5089336306341752	0.03325339624415857	0.5877410942559429	0.2763669661592292
88.0	4.767831749423892	-0.6960053567952129	0.19001323752415766	0.10638983463372864	0.5585641042381451	0.2631696944523165	0.4403141409925202	0.37879751615451984	0.1334235124399259
89.0	4.53399641734445	0.23796810586668316	0.3775792216596705	0.2677483908107585	-0.27994828713822595	-0.14016679979572189	-0.38888228214588993	0.3282545280656275	0.398678190981957
90.0	4.7293165150698675	0.225577859351624	-0.30146050101964805	0.5830037300788309	0.7129641431444904	-0.5436672033864731	-0.23897445433016284	0.13770483266727385	0.041075721550326794
91.0	4.943407358250347	-0.6561661327609505	-0.5859252369252732	0.41918562733345266	0.7197378659105751	-0.12300169401082073	0.5247735634543922	0.5810974901431349	-0.26960559615400337
92.0	4.557278485328603	0.29591337071864343	0.42438080991662774	0.37149842557054336	-0.09577023677535834	0.04627665489711896	-0.5972454803472178	0.332291547522944	0.20049778876866808
93.0	4.698977490721355	-0.1005306857485182	-0.4986237715809736	0.28363120208622883	-0.018347587325711956	-0.2667087004522979	0.21754475552205466	0.5532220206828784	-0.3859300135469137
94.0	4.79589463536122	0.10667784998870711	-0.6993168152878702	0.008535720031113803	0.4219035966256073	-0.05106153862356089	0.050978905350287596	0.2669858356001178	0.11546535889327214
95.0	4.794324296418164	-0.5799062578298324	-0.3397613576287071	0.4516297405323506	0.31883511151471833	0.01697089672375074	0.24381026867740774	0.4731236106673167	0.31061631931830314
96.0	4.731542142215226	-0.1213632641193394	-0.5500041902211668	0.1949415853288181	-0.5327173490573478	0.1585749859649288	0.33841542565307003	0.2788237826561888	0.11304210775510959
