Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8
1.0	4.61447045127428	0.7173230879099679	0.9626038927372664	-0.3574594288157624	-0.1798856772565831	0.3707641988748316	0.3172000336949936	0.02423422988994206	-0.15578254405770275
2.0	5.189848572306443	-0.9174145959418869	-0.05814757494434453	0.9997329207048447	-0.9268394159474231	0.2679242031716689	0.6115144362968334	0.2287539414812516	0.7091625599012783
3.0	4.514241174159316	0.2316244494278601	-0.043142492210663574	-0.43024832677426406	0.7778309043434573	0.04483715428576218	-0.4621060556303367	0.4193226533729706	0.41374831253282673
4.0	4.985953790164243	0.12740745451615054	0.34752299398328446	-0.21811832228933126	-0.29371063506345574	-0.33800439132526927	0.6259108722810311	-0.96252503638632	0.9194867057503935
5.0	4.749908238999707	0.08441651955739093	-0.40378348452842494	0.5686132292607786	0.22037264397821144	-0.6921261440071638	-0.6768256900171361	0.40424059548314406	0.41145588942191225
6.0	5.11111944727493	0.1278988632624538	-0.31461283520065764	0.7591734319674737	0.016629535087171687	-0.8905143379859646	-0.8864001698983854	-0.4296060615812325	-0.32668284705908546
7.0	4.9163138145271414	0.7399509641672626	-0.7297381570516779	-0.9823309468982462	-0.8307021460494393	-0.026317644621175473	0.5626167496077252	0.14623999934537557	-0.23929590948409185
8.0	4.875551419158059	0.27063891655763905	-0.33391266018545385	0.6080974404487283	-0.7655953269331244	-0.6288089809279345	0.303634840638195	0.04880638443422347	0.7828652494640143
9.0	5.0562931036735375	-0.6028261296561437	-0.8791419681125663	-0.5113069381807758	0.5544753015881747	0.5908398124446375	-0.7359933811044437	0.5700681295532493	-0.9839875396694977
10.0	4.999388829967121	0.3428209948261238	0.06960391464769078	0.3492271326105849	0.5207857474534239	-0.2817008707602451	0.05777405181677375	0.14591757006964956	-0.8889547011089183
11.0	4.637243025583927	0.7425217416465181	0.9392149439789071	-0.3147560228531053	-0.20109050403399686	0.39217291853337155	0.24979774095861917	-0.0025580589285672654	-0.14031366022365452
12.0	4.235658030092242	0.3697509132720075	0.19809984501084296	-0.4025663693942938	0.5911163810666875	0.003804755570196139	-0.3562424814045076	0.5174197992349961	0.545442774672921
13.0	4.678732433743062	0.4598345599095014	0.36718462750385505	-0.40778675005399173	0.4864786334504343	-0.0034103613985609882	-0.2878978486417628	0.5870224718449981	0.6202290735560503
14.0	4.673184537383401	0.33459949566814906	0.12905141834337322	-0.39434132162916535	0.627350109586765	0.0014508835706372146	-0.3827397694233061	0.4887724777940754	0.5191830319862453
15.0	4.825889127523593	0.3565016121984875	0.15821454838900348	-0.45319652800670857	0.6841734634921117	0.050011717811786455	-0.40817093700422724	0.5063976015499703	0.54748276258178
