Iteration	Y	var_1	var_2	var_3	var_4
1.0	7.299479123194862	-0.6754645358171012	-0.2420856042999604	0.6542418253356936	-0.4785342765711038
2.0	7.140758979931746	0.5892382138428054	0.9845499666783668	0.3099532886117313	-0.15429392490210114
3.0	5.376016098741646	0.5260980402164368	0.10892150975062798	0.49681878183136696	0.7857849121102289
4.0	7.072832155924133	-0.3855780271540217	0.7666107918792258	-0.20140433712839534	-0.6972910219334914
5.0	6.8156880902014265	0.8323908950328918	0.06367580695566999	-0.0952471821676244	-0.5453884166761693
6.0	5.535586904994207	0.559166339844547	0.11326079710692848	0.5418934195293961	0.8400886817054154
7.0	5.211606326809292	0.4205751382624047	0.03461229616756374	0.3612526703687843	0.7105480481820269
8.0	5.301626039043529	0.4398922626212302	0.2583086189214687	0.1885661525230002	0.7457595434469652
9.0	6.398965532961328	0.5752993142821665	-0.18958596593435917	0.0003204107681379866	0.81622155011633
10.0	4.505338012747598	0.23140853975054218	0.20588503806123923	0.4284433035585827	0.669058983138377
11.0	4.609193723222637	-0.03151908322926948	0.2992358201603415	0.5368263439949283	0.7339384998835528
12.0	4.6464190144286315	0.14881664106389303	0.24502348300006313	0.5604245941116917	0.5290721567637616
13.0	4.838850821379366	0.06193698460486377	0.25886548646737517	0.3520577993386278	0.6864053013285536
14.0	4.797124192895401	0.15573029375866193	0.27665681509080464	0.6375009525114665	0.7868556334946488
15.0	6.360507639994696	-0.7712113413046712	0.7885407085440794	1.0	1.0
16.0	4.992302042685471	0.029291582708415448	0.06979827537435833	0.5893979920534403	0.644904470416894
17.0	9.021936939258861	-1.0	-1.0	-1.0	1.0
18.0	4.35383467268367	0.1263768808631335	0.4202568950556058	0.5190495960166135	0.6338154183467116
19.0	5.579896222048714	0.09398926636709241	0.6822952732270018	0.5365145339712564	0.7018387955019436
20.0	9.019956906396628	1.0	-1.0	1.0	-1.0
21.0	4.295684567031777	0.14555175810912543	0.30426979876504895	0.5069728295425807	0.5740658036397736
22.0	9.36824855615015	1.0	-1.0	-1.0	-1.0
23.0	4.185988432854596	0.16221691294371765	0.3192866898576786	0.4959572517323191	0.5156847755703268
24.0	3.99240849989036	0.18347371406026447	0.3326219892109915	0.46343611653544364	0.4399367087914737
25.0	3.5616282748668113	0.27762682233337604	0.4095862320580742	0.3402748414380891	0.3693541456557024
26.0	7.854962399966598	-0.8842743895615504	-0.6296380813359377	1.0	1.0
27.0	8.482694290381872	1.0	1.0	-1.0	1.0
28.0	9.36894784955461	-1.0	-1.0	-1.0	-1.0
29.0	4.384219173209377	0.16457088438384684	0.4410353645414254	0.2284080748761831	0.20419434314956478
30.0	1.4607940888169406	0.44462977166343065	0.391248703206443	0.3577807972572196	0.3360499013584878
31.0	4.440309048398981	0.6192636598213377	0.36040233172084496	0.3916018669972574	0.2593959464457829
32.0	3.480851842198949	0.3874932266848452	0.3249625149120754	0.44858295595207187	0.2692352614289788
33.0	3.531102795236409	0.3918287350262195	0.3216363285486164	0.44942652777853964	0.26469915908642583
34.0	2.9122472553165415	0.48092997767454804	0.4256585751022509	0.3182061875662404	0.3972390467066769
35.0	1.6195129946016202	0.4361557869809535	0.37192211923820806	0.36950092297424014	0.31973340873790895
36.0	1.3720121150791476	0.43695525411618763	0.44615583751856464	0.35383770340112297	0.28566357283130117
37.0	0.6416744484211171	0.4421748940712484	0.44484995843552244	0.40045053174668965	0.3228938906731364
38.0	2.2384693863429295	0.4467123636836456	0.49612582920530535	0.46651380203350307	0.34133493532485687
39.0	4.075392840700586	-0.21040262217221492	0.4475772032965885	0.42152829548783466	0.2895745186696532
40.0	5.0343666380586125	-0.24649603088625485	0.49335853738012597	0.06685903761405351	0.19422194929397668
41.0	5.753641963165713	-0.0625305016888111	0.6404241526667148	0.5076165554877088	0.04216893186538433
42.0	4.106274787330375	-0.4506567509206414	0.26423997553354317	0.4747152244715672	0.46561607427819957
43.0	5.875354706276645	-0.30089515340451056	0.3875837305983241	0.7599757799048329	0.41199739928983375
44.0	3.6865962133488512	-0.24161682431147624	0.12613486453005285	0.2973708366185101	0.30603061543506116
