Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.4007925559420687	0.30664095353301746	0.5088868537431919
2.0	0.4007925559420687	0.30664095353301746	0.5088868537431919
3.0	0.3075806582708086	0.3277434371029187	0.619659691043402
4.0	0.28900134058629323	0.33183667506447745	0.6432495514211696
5.0	0.2858187847636501	0.336166613242715	0.6532813070373703
6.0	0.29102520491729467	0.3416537797446547	0.6575838930472889
7.0	1.201081748176173	0.06793755354401738	1.0000007083995088e-09
8.0	0.9052993453294942	0.071517458610527	1.0000805634209168e-09
9.0	0.8359297345327406	0.07108724818596103	1.0000165762890292e-09
10.0	0.7720812787374666	0.07206059804758712	1.0000188550404746e-09
11.0	0.7874675728024743	0.061200282229175645	1.0000313005013382e-09
12.0	0.7028612328844113	0.049421595196751704	1.0000861146182648e-09
13.0	0.6878500881560465	0.04850915627433357	1.0001517623341857e-09
14.0	0.6741266426240264	0.047658106961777205	1.0001304494064695e-09
15.0	0.6679139591579071	0.04707113778222639	1.0001064426704503e-09
16.0	0.6523384513305105	0.046876895022131417	1.0001218987531357e-09
17.0	0.6470965062612954	0.04729199875912905	1.0005752621116435e-09
18.0	0.6436969112319618	0.049299761878480265	1.0007326781136593e-09
19.0	0.6245011429816649	0.04865874874762634	1.0001110536539687e-09
20.0	0.6120918174666424	0.04855789353461763	1.000183492182115e-09
21.0	0.5964960630214339	0.04795991049863244	1.0001055693198957e-09
22.0	0.5821035281094223	0.04749152307428493	1.0001523848716975e-09
23.0	0.5689456025141992	0.04706218544576672	1.0001815115243057e-09
24.0	0.5569554850394278	0.04660909086719592	1.0004697963320728e-09
25.0	0.5476388017782193	0.046450671709558834	1.0010901206215224e-09
26.0	0.5404496621982575	0.04600968888526464	1.0012060306634485e-09
27.0	0.5374509728668166	0.046209664266895496	1.0002948530734129e-09
28.0	0.5311845989300528	0.046187779630235556	1.0002241755130499e-09
29.0	0.6267139898486421	0.04728115124472145	1.0002993351313079e-09
30.0	0.6179858692913798	0.048231845618658	1.0019674484614424e-09
31.0	0.6244996956177076	0.0434966690480323	1.0205079912984827e-09
32.0	0.6137892075346634	0.043241083907052086	1.0999997782828425e-09
33.0	0.6039622556796013	0.042907989021556237	1.00050199381703e-09
34.0	0.6144528732665027	0.0448936925575182	1.0003198034154133e-09
35.0	0.6123957854164089	0.044557266368779984	1.0999996784283646e-09
36.0	0.6055327086491556	0.045927619096738044	1.0002231492955635e-09
37.0	0.5946861401533143	0.04553398554654102	1.099999703733893e-09
38.0	0.5844048964796567	0.045172999958675866	1.0003631439778648e-09
39.0	0.5749867061762108	0.04481218908177308	1.0006628926819532e-09
40.0	0.5659884476421201	0.044544762430254806	1.02299537898758e-09
41.0	0.5576343669577567	0.04422093769476677	1.000220011873234e-09
42.0	0.5499927487823923	0.043904512914693265	1.0125808777051243e-09
43.0	0.5396758616188972	0.04286026876765495	1.0999997647491438e-09
44.0	0.5499343776139887	0.04288161089070484	1.0004687370253067e-09
45.0	0.5445087192934197	0.04251144807983087	1.0004832864728529e-09
46.0	0.5395470852859783	0.04208553181668338	1.0004365098885236e-09
47.0	0.5348413739118377	0.04180838771922237	1.0005886793276778e-09
48.0	0.5296356035884418	0.041458847212405135	1.0006671727991985e-09
49.0	0.5237789606744553	0.041315672487835214	1.0007949552184698e-09
50.0	0.5178545479794303	0.04114651438854442	1.0999999053139266e-09
51.0	0.5134319030836934	0.04109586672705295	1.0008465600909319e-09
52.0	0.5085955756758144	0.0410056187798972	1.0999998903561057e-09
53.0	0.5131548926924878	0.04092473771717214	1.0999998311630521e-09
54.0	0.5088482287572931	0.04067127164170179	1.0014891640655274e-09
55.0	0.504075186100573	0.0420190911706486	1.0070529142298934e-09
56.0	0.4991869392177113	0.04172871629320378	1.099999809844889e-09
57.0	0.49846011040578403	0.04179313819347606	1.0003910690088998e-09
58.0	0.492992226600213	0.041600484408111746	1.099999880227651e-09
59.0	0.48967117226513424	0.04157525864400555	1.0999998240918594e-09
60.0	0.4856187070506023	0.041360082597860524	1.009235761330936e-09
61.0	0.4810285390977514	0.04115779875634186	1.0015044666804797e-09
62.0	0.4765566951270228	0.041027846691935405	1.0005335251159132e-09
63.0	0.4899377122614217	0.04121256651597571	1.0168713797020485e-09
64.0	0.5109398879594087	0.04193348802894258	1.0074336721513128e-09
65.0	0.5132675879929992	0.04176116252391768	1.0999998251974975e-09
66.0	0.5197383815932268	0.04211244817031431	1.0999998136343776e-09
67.0	0.5204740677029625	0.041629626619775956	1.0008294871800258e-09
68.0	0.5190506516022424	0.04136952365101723	1.012672054483891e-09
69.0	0.5160950471689922	0.04119706047519563	1.0400692506140824e-09
70.0	0.5125150204748815	0.041137226612117425	1.0006211062567145e-09
71.0	0.5084611364307927	0.040979137199352825	1.0999998842451687e-09
72.0	0.5048243870471205	0.0409002077194972	1.0012699523008306e-09
73.0	0.5024460268147616	0.04073758387082159	1.0009076566798812e-09
74.0	0.5006696120768552	0.04077868892832075	1.0011287307088013e-09
75.0	0.4970364078075364	0.04066931813003769	1.0999999054708478e-09
76.0	0.49553124350498917	0.04055541550719971	1.000896278471035e-09
77.0	0.49302482007178244	0.040538003875475646	1.0042556177332883e-09
78.0	0.4919407025561754	0.04042559392751346	1.000764322487644e-09
