Iteration	Y	var_1	var_2	var_3	var_4
1.0	6.699619632011669	-0.37083764166696254	-0.7988493622954498	0.17569913366873235	-0.389736620050837
2.0	8.017867284428792	-0.47184996534338586	-0.8083824172587615	-0.773109001596834	-0.04363244708188341
3.0	7.059460500089803	0.5912993418218488	0.6742061461080515	-0.5447012335203405	-0.12814481380107612
4.0	4.803801728057901	0.21644524345538674	-0.48980399105258465	0.5546881667457706	0.7792337987977491
5.0	6.828793837784718	-0.27390255183080847	-0.8696853355060208	-0.3096937675250653	-0.1219108330226526
6.0	6.4107758192763065	0.3598944951525237	-0.7485734845693113	0.6824305680832446	0.8115838512523259
7.0	4.099973931679211	0.20378552551966414	-0.46469633539543476	0.5449089696352012	0.7779207457858436
8.0	3.994221659600237	0.1901994934829037	-0.4463798595574217	0.5363284193728022	0.7635400380994195
9.0	5.353137841873729	0.1942002334715735	-0.42785390117053396	0.5335333981267427	0.8037492395852001
10.0	4.694840463217561	0.19386096972184186	-0.4642447785468732	0.5416904484098971	0.7478012960626061
11.0	4.6750625572301905	0.1933603600057918	-0.45994935115000735	0.5189547714973737	0.7739673610212012
12.0	4.188085930023216	0.10787852157406247	-0.38765671274251357	0.510525952183318	0.5737105694686196
13.0	4.395802362722945	-0.004644813002822126	-0.15369681270284422	0.5748595376772382	0.5998189851114065
14.0	4.584201878810683	0.17715954942564285	-0.2123993881142996	0.315032560057876	0.602187697268547
15.0	4.980136586126828	-0.2929524257242798	-0.30463067431360963	0.5026911710216184	0.8138938546177121
16.0	6.885509792297639	0.24638909551869695	-0.05992110380096859	0.7863676003543983	0.47497859691796146
17.0	4.683733909058819	-0.003233745817644489	-0.4061699977601661	0.4066144648769027	0.6124498244919964
18.0	3.9150229812423336	0.05602546367755825	-0.3193895128981925	0.4702452195188906	0.6833071004332189
19.0	4.9307038703576405	0.04165996634492408	-0.27355013848148635	0.4451892918298395	0.7334734214913526
20.0	7.720824045947895	-1.0	1.0	0.4645962848445343	1.0
21.0	8.72297847736349	-1.0	1.0	1.0	-1.0
22.0	8.69456222586264	1.0	-1.0	-1.0	1.0
23.0	4.559847754161136	0.02792114360919057	-0.4145741070186227	0.41314691561543143	0.6234616948975736
24.0	8.363582721929092	-1.0	-1.0	1.0	1.0
25.0	9.158637871160442	1.0	-1.0	1.0	-1.0
26.0	5.437518586457503	0.050775714412703614	-0.3462338033711769	0.35245492803014183	0.7119410785602583
27.0	6.290032896607482	-0.041861419620039045	-0.4127313551487284	0.6493662834635606	0.5968527171580605
28.0	5.58346291022202	0.16315534447508942	-0.1811306775924718	0.25829247649465853	1.0
29.0	5.426785836571589	0.12040839028426248	-0.37046337598069534	0.3404537360693206	0.6518342109473807
30.0	5.299726713120721	0.08117009167259362	-0.34429056841813466	0.40073482931774324	0.7281065934226674
31.0	5.571800059341112	0.08404801130381913	-0.34814953873991084	0.4061579490277055	0.7244334935232868
32.0	3.770008046394401	0.05995612580526261	-0.21314692965583246	0.44500954710153284	0.5345061690059357
33.0	4.930905606828314	-0.07890819423528446	-0.07602272342858885	0.34284197700259933	0.48244117713852286
34.0	4.030921806416762	0.13159759765532922	-0.23927270525605526	0.47736318893634855	0.5477706434502427
35.0	4.84550159225772	0.19362697233417292	-0.2968458412187008	0.3473289145132906	0.3075537367804028
36.0	5.769719738524525	-0.2932434146293307	0.12479182847114846	0.4855558503010326	1.0
37.0	5.4161193490680475	0.5047125866269226	0.24957990192269303	0.1258704942177743	0.8216136276780959
38.0	4.864414728716366	0.12090330470265007	-0.25061312082310083	0.3358633631259965	0.5633097339737739
39.0	3.5781718168882826	0.11801293989728369	-0.25392883279906764	0.34323187684139145	0.5692477464705366
40.0	5.198736399573841	0.12873982970785283	-0.2421535775554078	0.309161024712187	0.5402919797918809
41.0	4.65000209654872	0.1205323294730887	-0.2491819314992276	0.33277888872471273	0.5638151772108878
42.0	3.9437294729143106	0.11987895059351471	-0.2501724886936142	0.3336333297552148	0.5625133508751728
43.0	5.112434266226319	0.12504648258815546	-0.24482231997397022	0.3167533106403448	0.5463975871466968
44.0	5.578014859937351	0.12003172951876524	-0.24939408557205614	0.3313508635506891	0.5606940032950153
45.0	5.0691989369310475	0.11529772614326528	-0.25508842462425624	0.34988153858136467	0.5839723105511069
46.0	3.8985315959347866	0.11343547589700326	-0.25821570260598053	0.35581386438957885	0.5887323535912483
47.0	4.813382937984142	0.1158825587591906	-0.25353660388191085	0.34498092523111334	0.5795071449709823
48.0	4.7848331151161565	0.1147287910632564	-0.25526653442116776	0.34788985269381506	0.5804618966210519
49.0	3.9997217969751895	0.11377444675811896	-0.25672559668295936	0.350307299888258	0.5809009967296729
50.0	4.938263618345226	0.11557373624862231	-0.25364957217018524	0.3421823774457054	0.5728196010718889
51.0	4.231214328208588	0.11429976634688227	-0.25564416528511114	0.34693068509035224	0.5762453008181171
52.0	4.583106656781944	0.1152685503417088	-0.25428264603263695	0.34295361662092927	0.5706746868490826
53.0	4.445302272689795	0.11520993799689386	-0.254697834005954	0.3439468749217966	0.5693287367020684
54.0	5.268025352861845	0.11571455979649992	-0.2545040400483363	0.3436538969243912	0.5664435729764113
55.0	4.4887442444728025	0.11351489578426742	-0.25683471334166963	0.3493800417504225	0.5751361524063215
56.0	4.418362900452284	0.11377653485451472	-0.256798390642082	0.34988076415274916	0.5730677094084476
57.0	4.643076936046318	0.11437033555812574	-0.2564724097279723	0.35013514406275126	0.5704886233819038
58.0	4.802788177471059	0.11442071933937084	-0.25690489793433013	0.35253352106160624	0.5703839054099484
59.0	4.32996736033066	0.11396361695705132	-0.25776856536999626	0.35557906984169163	0.57197051396598
60.0	4.933838209343253	0.11523429503346337	-0.25701758009256176	0.35665760306771294	0.5692962801564865
61.0	4.231478771954795	0.11408786885041797	-0.25819422497428257	0.3591095278218002	0.5721027994548441
62.0	4.393044478417737	0.11589902145473834	-0.25702670613626927	0.3604289254920064	0.5691780451136179
63.0	5.092208908519125	0.11765024904552861	-0.2562638663849002	0.36369509441469616	0.5678841024545566
64.0	4.004622087168911	0.11449754259873537	-0.2581812013256986	0.36259309786088	0.5711888348903476
65.0	4.291548938919843	0.11713714608710414	-0.25627979127461753	0.36293377034705815	0.5671942823888797
66.0	4.604184059909836	0.11972077386932425	-0.25507252701441435	0.3667612794609845	0.5657287579843041
67.0	3.563568688317925	0.12070321617638316	-0.25483353678303994	0.3711740090593488	0.566767052528948
68.0	8.933973624496165	-1.0	1.0	-1.0	-1.0
69.0	5.093043382776154	0.12728282722882145	-0.2562609742451348	0.34539208351315287	0.5514272369312436
70.0	4.769057458629697	0.12234912975909822	-0.25639782617725065	0.3488857175268627	0.5580748316446058
71.0	4.310600428898618	0.12137330687880211	-0.2566907969565658	0.35216459446719933	0.5602471984221153
72.0	4.733817951189729	0.1233768765039309	-0.2563700722571927	0.35350466748337184	0.5580915851056562
73.0	4.772070349709907	0.1226260933316694	-0.25654019744128864	0.35670834789391154	0.5599974063266016
74.0	4.877980907579397	0.12167675334936846	-0.25677128334124905	0.3596447958651584	0.5620402584920935
75.0	4.046860954486211	0.12001980123808523	-0.25728529509726644	0.36150787710807514	0.5643971379800774
76.0	4.736443888537378	0.12336953947270653	-0.2560534752078212	0.362977038700339	0.56151005668384
77.0	5.563629930960082	0.12269328501920104	-0.25618333821426026	0.36587944499107083	0.5632523770222323
78.0	4.575618756387952	0.11445022521376651	-0.25946388243555885	0.35259457372277175	0.5657299769039696
79.0	4.161433907991201	0.11465146624078149	-0.2594525812799721	0.3551628543130558	0.5659545460969264
80.0	4.004806876849706	0.11536444506366092	-0.2590881823759304	0.35513275224777857	0.5632901991816377
81.0	4.835973828588418	0.11637623648098296	-0.25873611403218744	0.35334162443129	0.5590184109194738
82.0	3.9882309390797652	0.11608872937393605	-0.25872554771615225	0.35626681205814903	0.5615688928539505
83.0	4.733882959335021	0.11738658715208111	-0.2583404440400265	0.354904984759404	0.5572506414650764
84.0	3.5249079211107937	0.11732243789786471	-0.25822209446995986	0.3580464405813903	0.5592231039945723
85.0	4.5373093386848815	0.11947523491360026	-0.2579271421037833	0.3491943179255411	0.5496879167780532
86.0	4.536949591420115	0.11992815538658831	-0.25784855069949336	0.35203049466689135	0.5500940782600137
87.0	4.704022192444713	0.12047232054564674	-0.25768624315322103	0.3551769440693152	0.5506653853045981
88.0	4.745341384088188	0.12029979226851902	-0.25743907377769676	0.3584011683491212	0.5528514710547614
89.0	4.8962222701186	0.11992647924077947	-0.257258811714236	0.36121861544183637	0.555142924743793
90.0	5.29372857475975	0.11865178041468412	-0.25747289015788144	0.36204458178585974	0.5577094011954288
91.0	3.9562098791997036	0.11531590313667042	-0.25892603337323394	0.3559260056019599	0.5603724973512461
92.0	5.531171711524927	0.1159393228297818	-0.2587092737809681	0.3541958637586409	0.5563438017959739
93.0	4.747784088216301	0.11414385188507033	-0.25916899696329865	0.34944074984330104	0.5617199282483862
94.0	3.887338664746416	0.11434439162243071	-0.2591099214496516	0.3523591118737044	0.5632063703959793
95.0	4.46850813314256	0.11440034230198132	-0.2589307449377808	0.348339377264742	0.5590114606674595
96.0	4.713823491570349	0.11461321083689194	-0.2588609865732288	0.3501210329498461	0.5587766337046798
97.0	5.201430002720849	0.11485540519621999	-0.25871334190489287	0.3530665864749286	0.5603032195037565
